Node,Label,SGD,OGEE,DEG,SOD,essential
YOR152C,ORF-V,0,0,0,0,0
YJL034W,ORF-V,1,1,1,3,1
YJL209W,ORF-V,0,0,0,0,0
YOR323C,ORF-V,0,0,0,0,0
YPL277C,ORF-U,0,0,0,0,0
YKL107W,ORF-V,0,0,0,0,0
YNR002C,ORF-V,0,0,0,0,0
TV(UAC)B,tRNA gene,0,0,0,0,0
YML033W,ORF-M,0,0,0,0,0
YPR169W,ORF-V,1,1,1,3,1
YER003C,ORF-V,1,1,1,3,1
YDR141C,ORF-V,1,1,1,3,1
YOL040C,ORF-V,1,1,1,3,1
YIL077C,ORF-U,0,0,0,0,0
YMR095C,ORF-V,0,0,0,0,0
TR(ACG)J,tRNA gene,0,0,0,0,0
YGL021W,ORF-V,0,0,0,0,0
YNL249C,ORF-V,0,0,0,0,0
YOR349W,ORF-V,0,0,0,0,0
YOL094C,ORF-V,1,1,1,3,1
YBR174C,ORF-DU,0,0,0,0,0
YOR024W,ORF-DU,0,0,0,0,0
YPR071W,ORF-U,0,0,0,0,0
YNL297C,ORF-V,0,0,0,0,0
YNR034w-a,ORF-V,0,0,0,0,0
YER186C,ORF-U,0,0,0,0,0
YKL047W,ORF-V,0,0,0,0,0
YCLWOMEGA2,LTR,0,0,0,0,0
YHR132C,ORF-V,0,0,0,0,0
TP(AGG)C,tRNA gene,0,0,0,0,0
YER020W,ORF-V,0,0,0,0,0
YLR373C,ORF-V,0,0,0,0,0
YPRCDELTA24,LTR,0,0,0,0,0
YGR116W,ORF-V,1,1,1,3,1
YML115C,ORF-V,0,0,0,0,0
YDL219W,ORF-V,0,0,0,0,0
YHR175W,ORF-V,0,0,0,0,0
YJR011C,ORF-U,0,0,0,0,0
YLR273C,ORF-V,0,0,0,0,0
YER175C,ORF-V,0,0,0,0,0
YMR255W,ORF-V,0,0,0,0,0
TE(UUC)B,tRNA gene,0,0,0,0,0
YLR426W,ORF-U,0,0,0,0,0
YBR126w-a,ORF-V,0,0,0,0,0
YDR175C,ORF-V,0,0,0,0,0
YHRCDELTA10,LTR,0,0,0,0,0
YBL075C,ORF-V,0,0,0,0,0
YPR173C,ORF-V,0,0,0,0,0
YFL008W,ORF-V,1,1,1,3,1
YNL141W,ORF-V,0,0,0,0,0
YKL152C,ORF-V,1,0,1,2,1
YLR302C,ORF-U,0,0,0,0,0
YPR161C,ORF-V,1,1,1,3,1
YPR009W,ORF-V,0,0,0,0,0
YGR079W,ORF-V,0,0,0,0,0
YHR062C,ORF-V,1,1,1,3,1
YAL025C,ORF-V,1,1,1,3,1
YDR013W,ORF-V,1,1,1,3,1
YBR001C,ORF-V,0,0,0,0,0
YHR108W,ORF-V,0,0,0,0,0
YDR227W,ORF-V,0,0,0,0,0
YDL164C,ORF-V,1,1,1,3,1
YJRWDELTA17,LTR,0,0,0,0,0
YHL022C,ORF-V,0,0,0,0,0
YOR144C,ORF-V,0,0,0,0,0
TG(GCC)D1,tRNA gene,0,0,0,0,0
YMR215W,ORF-V,0,0,0,0,0
YNL232W,ORF-V,1,1,1,3,1
YOR156C,ORF-V,0,0,0,0,0
YOL013W-A,ORF-U,0,0,0,0,0
YBR279W,ORF-V,0,0,0,0,0
YKL094W,ORF-V,0,0,0,0,0
YCL054W,ORF-V,1,0,1,2,1
YPR036W,ORF-V,0,0,0,0,0
YKL154W,ORF-V,1,0,1,2,1
YDR032C,ORF-V,0,0,0,0,0
YOR082C,ORF-DU,0,0,0,0,0
YER124C,ORF-V,0,0,0,0,0
YILWSIGMA3,LTR,0,0,0,0,0
YDR457W,ORF-V,0,0,0,0,0
YJR098C,ORF-U,0,0,0,0,0
YDL075W,ORF-V,0,0,0,0,0
YPL218W,ORF-V,1,1,1,3,1
YBL063W,ORF-V,0,0,0,0,0
YBL033C,ORF-V,0,0,0,0,0
SNR75,snoRNA gene,0,0,0,0,0
YGR016W,ORF-U,0,0,0,0,0
YMR035W,ORF-V,0,0,0,0,0
YMR323W,ORF-V,0,0,0,0,0
YOR165W,ORF-V,0,0,0,0,0
YBR070C,ORF-V,1,1,1,3,1
YBR133C,ORF-V,0,0,0,0,0
YOL078W,ORF-V,1,1,1,3,1
YBL042C,ORF-V,0,0,0,0,0
YNL240C,ORF-V,1,1,1,3,1
YGL058W,ORF-V,0,0,0,0,0
YLR425W,ORF-V,0,0,0,0,0
YNR063W,ORF-V,0,0,0,0,0
YOL142W,ORF-V,1,1,0,2,1
YKR044W,ORF-V,0,0,0,0,0
YBL107C,ORF-V,0,0,0,0,0
YER064C,ORF-V,0,0,0,0,0
YDR240C,ORF-V,1,1,1,3,1
YLR217W,ORF-DU,0,0,0,0,0
YGL249W,ORF-V,0,0,0,0,0
TE(UUC)P,tRNA gene,0,0,0,0,0
YNL235C,ORF-DU,0,0,0,0,0
YHR172W,ORF-V,1,1,1,3,1
YLR143W,ORF-V,0,0,0,0,0
YJL066C,ORF-V,0,0,0,0,0
YMR032W,ORF-V,1,0,1,2,1
YGR239C,ORF-V,0,0,0,0,0
YBR136W,ORF-V,1,1,1,3,1
YMR025W,ORF-V,0,0,0,0,0
YERWDELTA13,LTR,0,0,0,0,0
YNL335W,ORF-V,0,0,0,0,0
YJL171C,ORF-V,0,0,0,0,0
YGL209W,ORF-V,0,0,0,0,0
YHR106W,ORF-V,0,0,0,0,0
YDL206W,ORF-U,0,0,0,0,0
YDL236W,ORF-V,0,0,0,0,0
YGR169C,ORF-V,0,0,0,0,0
YNL007C,ORF-V,1,0,1,2,1
YFL044C,ORF-V,0,0,0,0,0
YNL022C,ORF-V,1,0,0,1,1
YLR188W,ORF-V,0,0,0,0,0
YILCDELTA1,LTR,0,0,0,0,0
YJL137C,ORF-V,0,0,0,0,0
YCL031C,ORF-V,1,1,1,3,1
YLR326W,ORF-U,0,0,0,0,0
YNL162W,ORF-V,1,1,1,3,1
YDR094W,ORF-DU,0,0,0,0,0
YGR131W,ORF-V,0,0,0,0,0
YMR252C,ORF-U,0,0,0,0,0
YMR190C,ORF-V,1,0,0,1,1
YGR085C,ORF-V,0,0,0,0,0
YNL118C,ORF-V,1,0,1,2,1
YIL113W,ORF-V,0,0,0,0,0
YDL087C,ORF-V,1,1,1,3,1
YML090W,ORF-DU,0,0,0,0,0
YHR098C,ORF-V,1,1,1,3,1
YOL127W,ORF-V,1,1,1,3,1
YOR181W,ORF-V,1,0,1,2,1
YDL123W,ORF-V,0,0,0,0,0
YCRCDELTA7,LTR,0,0,0,0,0
YIR003W,ORF-V,0,0,0,0,0
YLRCDELTA19,LTR,0,0,0,0,0
YIL131C,ORF-V,0,0,0,0,0
YDL051W,ORF-V,0,0,0,0,0
YKL071W,ORF-V,0,0,0,0,0
YCR035C,ORF-V,1,1,1,3,1
YDL243C,ORF-V,0,0,0,0,0
YMR299C,ORF-V,0,0,0,0,0
YCL074W,pseudogene,0,0,0,0,0
YLL008W,ORF-V,1,1,1,3,1
YNLWSIGMA2,LTR,0,0,0,0,0
YOR306C,ORF-V,0,0,0,0,0
YLR324W,ORF-V,0,0,0,0,0
YER018C,ORF-V,1,1,1,3,1
YGR146C,ORF-V,0,0,0,0,0
YDL090C,ORF-V,0,0,0,0,0
YEL010W,ORF-DU,0,0,0,0,0
YKR035W-A,ORF-V,0,0,0,0,0
YJL093C,ORF-V,0,0,0,0,0
YER031C,ORF-V,0,0,0,0,0
YLR100W,ORF-V,1,1,1,3,1
YCR014C,ORF-V,0,0,0,0,0
YGR216C,ORF-V,1,0,1,2,1
YDR466W,ORF-V,0,0,0,0,0
YBR250W,ORF-V,0,0,0,0,0
YMR285C,ORF-V,0,0,0,0,0
YOR092W,ORF-V,0,0,0,0,0
YOL125W,ORF-V,0,0,0,0,0
YOL031C,ORF-V,0,0,0,0,0
YIR006C,ORF-V,1,1,1,3,1
YPL012W,ORF-V,1,1,1,3,1
YPR038W,ORF-U,0,0,0,0,0
YKR057W,ORF-V,0,0,0,0,0
YMR284W,ORF-V,0,0,0,0,0
YOL046C,ORF-DU,0,0,0,0,0
YLR225C,ORF-U,0,0,0,0,0
YJL159W,ORF-V,0,0,0,0,0
YBL054W,ORF-V,0,0,0,0,0
YOR338W,ORF-U,0,0,0,0,0
YBLWTAU1,LTR,0,0,0,0,0
YML119W,ORF-U,0,0,0,0,0
YGL190C,ORF-V,0,0,0,0,0
YER074W,ORF-V,0,0,0,0,0
KANMX4,,0,0,0,0,0
YHR139C,ORF-V,0,0,0,0,0
YKR016W,ORF-V,0,0,0,0,0
YPR026W,ORF-V,0,0,0,0,0
YNLCTY2-1,LTR,0,0,0,0,0
YHL039W,ORF-V,0,0,0,0,0
YDR172W,ORF-V,1,1,1,3,1
YPR023C,ORF-V,0,0,0,0,0
YAL036C,ORF-V,0,0,0,0,0
YNL086W,ORF-V,0,0,0,0,0
YDR127W,ORF-V,0,0,0,0,0
YCR047C,ORF-V,0,0,0,0,0
YDR088C,ORF-V,1,1,1,3,1
YFL013W-A,ORF-DU,0,0,0,0,0
YER169W,ORF-V,0,0,0,0,0
YER139C,ORF-V,0,0,0,0,0
YDL139C,ORF-V,1,1,1,3,1
YNL041C,ORF-V,0,0,0,0,0
YMRCDELTA8,LTR,0,0,0,0,0
YDR267C,ORF-V,1,1,1,3,1
YMR233W,ORF-V,0,0,0,0,0
YIL090W,ORF-V,0,0,0,0,0
YCL061C,ORF-V,0,0,0,0,0
YLR190W,ORF-V,0,0,0,0,0
YLR254C,ORF-V,0,0,0,0,0
YCR073C,ORF-V,0,0,0,0,0
YLR095C,ORF-V,0,0,0,0,0
YMR098C,ORF-V,0,0,0,0,0
YIL151C,ORF-V,0,0,0,0,0
YIL135C,ORF-V,0,0,0,0,0
YDR069C,ORF-V,0,0,0,0,0
YNL214W,ORF-V,0,0,0,0,0
YERCSIGMA3,LTR,0,0,0,0,0
YJL098W,ORF-V,0,0,0,0,0
YLR289W,ORF-V,0,0,0,0,0
YILWTY3-1,LTR,0,0,0,0,0
YNR018W,ORF-V,0,0,0,0,0
SNR77,snoRNA gene,0,0,0,0,0
YDR027C,ORF-V,0,0,0,0,0
YGR013W,ORF-V,1,1,1,3,1
YGR026W,ORF-U,0,0,0,0,0
YOR030W,ORF-V,0,0,0,0,0
TQ(CUG)M,tRNA gene,0,0,0,0,0
YDR207C,ORF-V,0,0,0,0,0
YER028C,ORF-V,0,0,0,0,0
YML077W,ORF-V,1,1,1,3,1
YOR019W,ORF-V,0,0,0,0,0
YDR099W,ORF-V,0,0,0,0,0
YGL237C,ORF-V,0,0,0,0,0
YPL221W,ORF-V,0,0,0,0,0
YJR076C,ORF-V,1,1,1,3,1
YHR161C,ORF-V,0,0,0,0,0
YDL163W,ORF-DU,1,1,0,2,1
YLR041W,ORF-DU,0,0,0,0,0
YBR083W,ORF-V,0,0,0,0,0
YDR215C,ORF-U,0,0,0,0,0
YDR188W,ORF-V,1,1,1,3,1
YJRWTAU3,LTR,0,0,0,0,0
YLR410W,ORF-V,0,0,0,0,0
YHR174W,ORF-V,0,0,0,0,0
YJR042W,ORF-V,1,1,1,3,1
YPR074C,ORF-V,0,0,0,0,0
YDL113C,ORF-V,0,0,0,0,0
YGR186W,ORF-V,1,1,1,3,1
YER035W,ORF-V,0,0,0,0,0
YDR234W,ORF-V,0,0,0,0,0
YLR017W,ORF-V,0,0,0,0,0
YGL192W,ORF-V,0,0,0,0,0
YPL062W,ORF-U,0,0,0,0,0
YGLWDELTA2,LTR,0,0,0,0,0
YJL080C,ORF-V,0,0,0,0,0
YIL047C,ORF-V,0,0,0,0,0
YLR323C,ORF-V,1,1,1,3,1
YPL182C,ORF-DU,0,0,0,0,0
YEL002C,ORF-V,1,1,1,3,1
YKR003W,ORF-V,0,0,0,0,0
YLR198C,ORF-DU,1,1,0,2,1
YLR246W,ORF-V,0,0,0,0,0
YDR288W,ORF-V,1,1,1,3,1
YER173W,ORF-V,0,0,0,0,0
YLL014W,ORF-V,0,0,0,0,0
YKRCDELTA8,LTR,0,0,0,0,0
YGL155W,ORF-V,1,1,1,3,1
YHR080C,ORF-V,0,0,0,0,0
YDL098C,ORF-V,1,1,1,3,1
YPR105C,ORF-V,1,1,1,3,1
YBLWDELTA4,LTR,0,0,0,0,0
YPR063C,ORF-U,0,0,0,0,0
YDR542W,ORF-V,0,0,0,0,0
YHR202W,ORF-U,0,0,0,0,0
YOR329C,ORF-V,1,1,1,3,1
YOR392W,ORF-DU,0,0,0,0,0
YLR008C,ORF-V,1,1,1,3,1
YJR074W,ORF-V,0,0,0,0,0
YDR335W,ORF-V,0,0,0,0,0
YPL111W,ORF-V,0,0,0,0,0
YGR217W,ORF-V,0,0,0,0,0
YHR078W,ORF-U,0,0,0,0,0
YLR206W,ORF-V,0,0,0,0,0
YGR280C,ORF-V,1,0,1,2,1
YOR166C,ORF-V,1,0,0,1,1
YIL080W,pseudogene,0,0,0,0,0
YBLWTY2-1,LTR,0,0,0,0,0
YAL059W,ORF-V,0,0,0,0,0
YOR033C,ORF-V,0,0,0,0,0
YOR119C,ORF-V,1,1,1,3,1
YMR141C,ORF-U,0,0,0,0,0
YER111C,ORF-V,1,0,0,1,1
YCR011C,ORF-V,0,0,0,0,0
YDR410C,ORF-V,0,0,0,0,0
YGL086W,ORF-V,0,0,0,0,0
YLR268W,ORF-V,0,0,0,0,0
YHR091C,ORF-V,0,0,0,0,0
YDR380W,ORF-V,0,0,0,0,0
YFL011W,ORF-V,0,0,0,0,0
YPL234C,ORF-V,0,0,0,0,0
YGR162W,ORF-V,1,0,0,1,1
YGL008C,ORF-V,1,1,1,3,1
YFR021W,ORF-V,1,0,0,1,1
YOR122C,ORF-V,1,0,1,2,1
YBL047C,ORF-V,0,0,0,0,0
YBR007C,ORF-V,0,0,0,0,0
YFR033C,ORF-V,0,0,0,0,0
YKR063C,ORF-V,1,1,1,3,1
YOR115C,ORF-V,0,0,0,0,0
YOR211C,ORF-V,0,0,0,0,0
YGL018C,ORF-V,1,1,1,3,1
YDR393W,ORF-V,0,0,0,0,0
YDR219C,ORF-V,0,0,0,0,0
YML116W,ORF-V,0,0,0,0,0
YHR039C-B,ORF-V,0,0,0,0,0
YCL028W,ORF-V,1,0,0,1,1
YBL041W,ORF-V,1,1,1,3,1
YBR288C,ORF-V,0,0,0,0,0
YKL080W,ORF-V,0,0,0,0,0
YGL121C,ORF-V,0,0,0,0,0
YOR023C,ORF-V,0,0,0,0,0
YHR177W,ORF-V,0,0,0,0,0
YJR044C,ORF-V,0,0,0,0,0
YPL239W,ORF-V,0,0,0,0,0
YHR207C,ORF-V,0,0,0,0,0
YDL201W,ORF-V,0,0,0,0,0
YPR177C,ORF-DU,1,1,0,2,1
YPR162C,ORF-V,1,1,1,3,1
YGR243W,ORF-V,0,0,0,0,0
YOL083W,ORF-V,0,0,0,0,0
YHR038W,ORF-V,0,0,0,0,0
YGL149W,ORF-U,0,0,0,0,0
YOR376W,ORF-U,0,0,0,0,0
YPR058W,ORF-V,0,0,0,0,0
YOR273C,ORF-V,0,0,0,0,0
YCL001W-A,ORF-U,0,0,0,0,0
YNL169C,ORF-V,0,0,0,0,0
YCR015C,ORF-V,0,0,0,0,0
YKL021C,ORF-V,1,1,1,3,1
YLR173W,ORF-V,0,0,0,0,0
YEL047C,ORF-V,0,0,0,0,0
YDR361C,ORF-V,1,1,1,3,1
YPL095C,ORF-V,0,0,0,0,0
YGR029W,ORF-V,1,0,1,2,1
YPLWDELTA5,LTR,0,0,0,0,0
YOL164W,ORF-V,0,0,0,0,0
YMLWTY1-2,LTR,0,0,0,0,0
YDR506C,ORF-V,0,0,0,0,0
YKL092C,ORF-V,0,0,0,0,0
YLR350W,ORF-V,0,0,0,0,0
YPR072W,ORF-V,0,0,0,0,0
YDR526C,ORF-DU,1,1,0,2,1
YNL119W,ORF-V,0,0,0,0,0
YNR017W,ORF-V,1,1,1,3,1
YIL063C,ORF-V,1,0,1,2,1
YGL020C,ORF-V,0,0,0,0,0
YJR088C,ORF-V,0,0,0,0,0
YDR046C,ORF-V,0,0,0,0,0
YMR013C,ORF-V,1,1,1,3,1
YFR040W,ORF-V,0,0,0,0,0
YMR094W,ORF-V,1,1,1,3,1
YPL193W,ORF-V,0,0,0,0,0
YDL221W,ORF-DU,1,1,0,2,1
YPL141C,ORF-V,0,0,0,0,0
YGR278W,ORF-V,1,1,1,3,1
YBL029W,ORF-U,0,0,0,0,0
YDR513W,ORF-V,0,0,0,0,0
YKR048C,ORF-V,0,0,0,0,0
YGR074W,ORF-V,1,1,1,3,1
YJL194W,ORF-V,1,1,1,3,1
YHR133C,ORF-V,0,0,0,0,0
YLR132C,ORF-V,1,1,1,3,1
YBL079W,ORF-V,0,0,0,0,0
YHR105W,ORF-V,0,0,0,0,0
YGR117C,ORF-U,0,0,0,0,0
YPL091W,ORF-V,0,0,0,0,0
YIL056W,ORF-V,0,0,0,0,0
YBR282W,ORF-V,0,0,0,0,0
YMR251W-A,ORF-V,0,0,0,0,0
YNL166C,ORF-V,0,0,0,0,0
YER170W,ORF-V,0,0,0,0,0
YEL065W,ORF-V,0,0,0,0,0
YDL088C,ORF-V,0,0,0,0,0
TM(CAU)J1,tRNA gene,0,0,0,0,0
YGR207C,ORF-V,0,0,0,0,0
YDR009W,ORF-V,0,0,0,0,0
YLR049C,ORF-U,0,0,0,0,0
YDR080W,ORF-V,0,0,0,0,0
YLR149C,ORF-V,0,0,0,0,0
YGR053C,ORF-U,0,0,0,0,0
YAR047C,ORF-DU,0,0,0,0,0
YGL035C,ORF-V,0,0,0,0,0
YNL183C,ORF-V,0,0,0,0,0
YDR140W,ORF-V,0,0,0,0,0
YBR008C,ORF-V,0,0,0,0,0
YLR258W,ORF-V,0,0,0,0,0
YPL167C,ORF-V,0,0,0,0,0
YER065C,ORF-V,0,0,0,0,0
YNL036W,ORF-V,0,0,0,0,0
YHR166C,ORF-V,1,1,1,3,1
YDL214C,ORF-V,0,0,0,0,0
YPL031C,ORF-V,0,0,0,0,0
TR(UCU)E,tRNA gene,0,0,0,0,0
YOR337W,ORF-V,0,0,0,0,0
YGL146C,ORF-V,0,0,0,0,0
YGR015C,ORF-U,0,0,0,0,0
YNL033W,ORF-U,0,0,0,0,0
YKR019C,ORF-V,0,0,0,0,0
YJR099W,ORF-V,0,0,0,0,0
YGR099W,ORF-V,1,1,1,3,1
YLR092W,ORF-V,0,0,0,0,0
YJLCDELTA3,LTR,0,0,0,0,0
YLR006C,ORF-V,0,0,0,0,0
YOR191W,ORF-V,0,0,0,0,0
YBR106W,ORF-V,1,0,0,1,1
YDL044C,ORF-V,0,0,0,0,0
YAL037W,ORF-U,0,0,0,0,0
YMR195W,ORF-V,0,0,0,0,0
YNL046W,ORF-U,0,0,0,0,0
YNL302C,ORF-V,0,0,0,0,0
YORWTAU2,LTR,0,0,0,0,0
YPL067C,ORF-U,0,0,0,0,0
YJL173C,ORF-V,1,1,1,3,1
YKL224C,ORF-V,0,0,0,0,0
YER021W,ORF-V,1,1,1,3,1
YKL126W,ORF-V,0,0,0,0,0
YDR210W,ORF-U,0,0,0,0,0
YBR046C,ORF-V,0,0,0,0,0
YOR358W,ORF-V,0,0,0,0,0
YGR076C,ORF-V,0,0,0,0,0
YILCDELTA3,LTR,0,0,0,0,0
YLR260W,ORF-V,0,0,0,0,0
YDR498C,ORF-V,1,1,1,3,1
YDR269C,ORF-DU,0,0,0,0,0
YNR034W,ORF-V,0,0,0,0,0
YGR213C,ORF-V,0,0,0,0,0
YPL224C,ORF-V,0,0,0,0,0
YLR179C,ORF-V,0,0,0,0,0
YGL032C,ORF-V,0,0,0,0,0
YPR008W,ORF-V,0,0,0,0,0
YFR048W,ORF-V,0,0,0,0,0
YOR344C,ORF-V,0,0,0,0,0
YCL045C,ORF-V,0,0,0,0,0
YBR224W,ORF-DU,0,0,0,0,0
YER172C,ORF-V,1,1,1,3,1
YKR036C,ORF-V,0,0,0,0,0
YJL208C,ORF-V,0,0,0,0,0
YLR174W,ORF-V,0,0,0,0,0
YDR499W,ORF-V,1,0,1,2,1
YKL027W,ORF-V,0,0,0,0,0
YDL054C,ORF-V,0,0,0,0,0
YHR173C,ORF-U,0,0,0,0,0
YOR002W,ORF-V,0,0,0,0,0
YFR017C,ORF-V,0,0,0,0,0
YMR262W,ORF-U,0,0,0,0,0
YOL106W,ORF-DU,0,0,0,0,0
YPL250C,ORF-V,0,0,0,0,0
YIL085C,ORF-V,0,0,0,0,0
YLR374C,ORF-DU,0,0,0,0,0
YLR460C,ORF-U,0,0,0,0,0
YPR141C,ORF-V,1,0,0,1,1
YFL019C,ORF-U,0,0,0,0,0
YOR254C,ORF-V,1,1,1,3,1
YOL137W,ORF-V,0,0,0,0,0
YLR320W,ORF-V,0,0,0,0,0
YNL098C,ORF-V,0,0,0,0,0
YOR194C,ORF-V,1,1,1,3,1
YKR004C,ORF-V,1,1,1,3,1
YER118C,ORF-V,0,0,0,0,0
YBR284W,ORF-U,0,0,0,0,0
YFL053W,ORF-V,0,0,0,0,0
YDL037C,ORF-V,0,0,0,0,0
YKL057C,ORF-V,0,0,0,0,0
YJL195C,ORF-DU,1,1,0,2,1
YAL053W,ORF-V,0,0,0,0,0
YGR057C,ORF-V,0,0,0,0,0
YOR371C,ORF-V,0,0,0,0,0
YKR106W,ORF-V,0,0,0,0,0
YGR080W,ORF-V,0,0,0,0,0
YHR016C,ORF-V,0,0,0,0,0
YGL186C,ORF-V,0,0,0,0,0
YNL076W,ORF-V,0,0,0,0,0
YIL086C,ORF-U,0,0,0,0,0
YDR386W,ORF-V,0,0,0,0,0
STRP,,0,0,0,0,0
YOR065W,ORF-V,0,0,0,0,0
YPL269W,ORF-V,0,0,0,0,0
YNL311C,ORF-V,0,0,0,0,0
YMR273C,ORF-V,0,0,0,0,0
YJL049W,ORF-U,0,0,0,0,0
YNL129W,ORF-V,0,0,0,0,0
YDR521W,ORF-DU,0,0,0,0,0
YPL216W,ORF-U,0,0,0,0,0
YOR031W,BRF,0,0,0,0,0
YBR057C,ORF-V,0,0,0,0,0
YNL327W,ORF-V,0,0,0,0,0
YDR087C,ORF-V,1,1,1,3,1
YOL141W,ORF-V,0,0,0,0,0
YOR151C,ORF-V,1,1,1,3,1
YLR276C,ORF-V,1,1,1,3,1
YMR205C,ORF-V,0,0,0,0,0
YMR092C,ORF-V,0,0,0,0,0
YCR089W,ORF-V,0,0,0,0,0
YEL074W,ORF-DU,0,0,0,0,0
YPL027W,ORF-V,0,0,0,0,0
YNL265C,ORF-V,0,0,0,0,0
YKR032W,ORF-U,0,0,0,0,0
YGL006w-a,ORF-U,0,0,0,0,0
YJL065C,ORF-V,0,0,0,0,0
YGR105W,ORF-V,0,0,0,0,0
TN(GUU)C,tRNA gene,0,0,0,0,0
YJL078C,ORF-V,0,0,0,0,0
YPL240C,ORF-V,1,0,0,1,1
YPR175W,ORF-V,1,1,1,3,1
YBR171W,ORF-V,0,0,0,0,0
YORCDELTA15,LTR,0,0,0,0,0
YPLWDELTA6,LTR,0,0,0,0,0
YNL185C,ORF-V,0,0,0,0,0
YHR042W,ORF-V,1,0,1,2,1
YIL004C,ORF-V,1,1,1,3,1
YDR061W,ORF-U,0,0,0,0,0
YPR061C,ORF-V,0,0,0,0,0
YPR187W,ORF-V,1,0,1,2,1
YGL222C,ORF-V,0,0,0,0,0
YGL003C,ORF-V,1,0,0,1,1
YGR184C,ORF-V,0,0,0,0,0
YLR377C,ORF-V,0,0,0,0,0
YNR051C,ORF-V,0,0,0,0,0
YPL006W,ORF-V,0,0,0,0,0
YKR099W,ORF-V,0,0,0,0,0
YKL167C,ORF-V,0,0,0,0,0
YPL265W,ORF-V,0,0,0,0,0
YGR031W,ORF-V,0,0,0,0,0
YBL055C,ORF-V,0,0,0,0,0
YAL060W,ORF-V,0,0,0,0,0
YBL067C,ORF-V,0,0,0,0,0
YLR245C,ORF-V,0,0,0,0,0
YIR020W-B,ORF-DU,0,0,0,0,0
YERCDELTA10,LTR,0,0,0,0,0
YDR258C,ORF-V,0,0,0,0,0
YOL126C,ORF-V,0,0,0,0,0
YJR022W,ORF-V,1,1,1,3,1
YPR137W,ORF-V,1,1,1,3,1
YMR270C,ORF-V,1,1,1,3,1
YPL249C,ORF-V,0,0,0,0,0
YBL069W,ORF-V,0,0,0,0,0
YIL129C,ORF-V,1,1,1,3,1
YJL071W,ORF-V,0,0,0,0,0
YDR185C,ORF-V,0,0,0,0,0
YDR235W,ORF-V,1,1,1,3,1
YML052W,ORF-V,0,0,0,0,0
YOR307C,ORF-V,0,0,0,0,0
YIR005W,ORF-V,0,0,0,0,0
YMR226C,ORF-V,0,0,0,0,0
YOR188W,ORF-V,0,0,0,0,0
TG(GCC)D2,tRNA gene,0,0,0,0,0
YFR043C,ORF-V,0,0,0,0,0
YBR295W,ORF-V,0,0,0,0,0
YJL112W,ORF-V,0,0,0,0,0
YJR059W,ORF-V,0,0,0,0,0
YGR173W,ORF-V,0,0,0,0,0
YOR210W,ORF-V,1,1,1,3,1
YJL068C,ORF-V,0,0,0,0,0
YHR048W,ORF-U,0,0,0,0,0
YLR153C,ORF-V,1,1,1,3,1
YEL059C-A,ORF-V,0,0,0,0,0
YLR124W,ORF-DU,0,0,0,0,0
YGL066W,ORF-V,0,0,0,0,0
YEL030W,ORF-V,0,0,0,0,0
YML076C,ORF-V,0,0,0,0,0
YDR532C,ORF-V,1,0,0,1,1
YNL071W,ORF-V,0,0,0,0,0
YER168C,ORF-V,1,1,1,3,1
YOR097C,ORF-U,0,0,0,0,0
YER073W,ORF-V,0,0,0,0,0
YERCSIGMA1,LTR,0,0,0,0,0
YBRWTY1-2,LTR,0,0,0,0,0
YJL099W,ORF-V,0,0,0,0,0
YDR398W,ORF-V,1,1,1,3,1
YDR149C,ORF-DU,0,0,0,0,0
YOR342C,ORF-V,0,0,0,0,0
YDR189W,ORF-V,1,1,1,3,1
YPL036W,ORF-V,0,0,0,0,0
YDR169C,ORF-V,0,0,0,0,0
YLL010C,ORF-V,0,0,0,0,0
YNL286W,ORF-V,0,0,0,0,0
YJL083W,ORF-V,0,0,0,0,0
YLL051C,ORF-V,0,0,0,0,0
YNL056W,ORF-V,0,0,0,0,0
YOL129W,ORF-V,0,0,0,0,0
YIL021W,ORF-V,1,1,1,3,1
YIL021W,ORF-V,1,1,1,3,1
YKL108W,ORF-V,1,1,1,3,1
YOL045W,ORF-V,0,0,0,0,0
YGL087C,ORF-V,0,0,0,0,0
YMR087W,ORF-V,0,0,0,0,0
YMR070W,ORF-V,1,0,1,2,1
YOL109W,ORF-V,0,0,0,0,0
YML020W,ORF-U,0,0,0,0,0
YDR156W,ORF-V,0,0,0,0,0
YMR146C,ORF-V,1,1,1,3,1
YGL125W,ORF-V,0,0,0,0,0
YBR063C,ORF-U,0,0,0,0,0
YDR244W,ORF-V,0,0,0,0,0
YOR100C,ORF-V,0,0,0,0,0
YCRWDELTA11,LTR,0,0,0,0,0
YKL178C,ORF-V,0,0,0,0,0
YMR232W,ORF-V,0,0,0,0,0
YIL055C,ORF-U,0,0,0,0,0
YCL038C,ORF-V,0,0,0,0,0
YLR322W,ORF-DU,0,0,0,0,0
YGL005C,ORF-V,0,0,0,0,0
YJLWDELTA10,LTR,0,0,0,0,0
YGL100W,ORF-V,0,0,0,0,0
YDR173C,ORF-V,0,0,0,0,0
YDL148C,ORF-V,1,1,1,3,1
YKR012C,ORF-DU,0,0,0,0,0
YMRCTAU1,LTR,0,0,0,0,0
YHR107C,ORF-V,1,1,1,3,1
YEL012W,ORF-V,0,0,0,0,0
YLR252W,ORF-DU,0,0,0,0,0
YJR008W,ORF-V,0,0,0,0,0
YJR073C,ORF-V,0,0,0,0,0
YJL030W,ORF-V,0,0,0,0,0
YDR090C,ORF-V,0,0,0,0,0
