index,protein,ec
580,YLL013C,0.0001352888374686345
581,YER166W,0.007133261842609514
582,YDR503C,0.002419108175593713
583,YDR092W,6.80788791131413e-08
584,YGR191W,0.0002805176504500353
585,YLL062C,6.368679335238917e-06
586,YNL323W,0.0016721547611124377
587,YGR250C,1.7932731013468285e-05
588,YPL211W,3.0914929161895104e-08
589,YFL053W,2.1481070114648464e-48
590,YIL115C,1.3364891295350553e-10
591,YPR040W,4.2297939527169226e-06
592,YKL139W,3.425129104022644e-07
593,YOL090W,2.760458557659184e-40
594,YHR089C,8.3073021518195e-05
595,YNL243W,0.0012235990509522037
596,YPL221W,0.10452074088794827
597,YOR110W,5.859341863782461e-08
598,YLR347C,5.19558705692408e-08
599,YER056C,0.006048513783001779
600,YLR272C,7.289934630929624e-49
601,YNL041C,0.0015682406004745352
602,YFR008W,1.3276280122044568e-05
603,YDR436W,0.0007050252421933065
604,YML016C,0.08372098972502005
605,YKL057C,1.348411210578181e-10
606,YEL041W,4.206439132926489e-07
607,YJR097W,1.8907800516129075e-48
608,YBR023C,0.013679127316210215
609,YOR296W,2.8563438437333906e-48
610,YNR035C,0.0047550382328081465
611,YBL020W,3.95824567426788e-08
612,YNL167C,2.8345160721438784e-10
613,YDL235C,1.7220307056582587e-36
614,YGL023C,0.000445487480613875
615,YBL007C,0.00039072902204849024
616,YPL129W,6.731040464037726e-06
617,YDR378C,0.000490542089517495
618,YGR012W,0.0007564231803396864
619,YCR059C,0.00010243675730192185
620,YJL020C,0.006688609565299733
621,YDR240C,1.1206771025607162e-39
622,YER020W,0.18805348882322076
623,YMR080C,0.0002466117078361969
624,YPR187W,6.253877296476182e-05
625,YJR049C,2.8353497564888534e-48
626,YLR449W,2.722077215052307e-06
627,YDL035C,4.5291327108776566e-05
628,YJL069C,5.485184914427501e-12
629,YDL192W,0.024689226245893606
630,YML057W,6.114161431065313e-38
631,YLL034C,3.0077824823253016e-12
632,YIL009W,0.00963754151456532
633,YFL021W,8.082499207658445e-07
634,YCL037C,0.001767899925916251
635,YLR335W,2.00522078352691e-06
636,YPL139C,5.5143164374505615e-06
637,YFR025C,1.015857568283935e-07
638,YBL034C,8.664341834619152e-40
639,YNL214W,8.86449836911663e-06
640,YIL047C,0.0002630730973366831
641,YGR161C,0.0007040295940892037
642,YGR173W,0.00012783321193474142
643,YAR002C-A,0.015232547675458685
644,YGR014W,0.0
645,YGL207W,6.130631438675312e-06
646,YGL055W,0.02109512128263546
647,YNL007C,0.004357680324342544
648,YPL263C,1.2203121136020836e-34
649,YMR167W,1.3164393836607482e-47
650,YER002W,1.910104748193999e-06
651,YPL246C,0.021189237024221676
652,YLR336C,5.3346098154458096e-09
653,YAR002W,1.5583902582014986e-09
654,YNL153C,2.7468588218474273e-07
655,YGR080W,8.799483402965802e-05
656,YNL313C,3.5203739524884133e-06
657,YGR103W,7.629525428304642e-07
658,YBL004W,6.08087306810483e-09
659,YCR094W,0.0019188654188375125
660,YNL116W,0.0
661,YMR072W,1.3235343268987446e-47
662,YGR229C,0.024050741807434838
663,YLR219W,0.03809777035022198
664,YMR307W,0.0016007224532355946
665,YFL048C,0.0033694812702900786
666,YPL117C,1.9329572288273087e-06
667,YIL121W,0.10792137273493123
668,YOR133W,0.00015038855563349006
669,YBR053C,6.231615984419394e-05
670,YGL011C,2.5743021476666853e-26
671,YGL020C,2.132224106607658e-07
672,YLR083C,0.006123068583077897
673,YKL008C,0.002884584847324282
674,YER122C,0.0005074353163580185
675,YGR048W,2.5126097717190547e-05
676,YNR030W,1.0031732325379967e-45
677,YDL225W,0.002383388594652161
678,YKL078W,2.0851240060291678e-07
679,YMR292W,0.005516240412286158
680,YML067C,0.0016656858559059003
681,YIR038C,0.01255221258363727
682,YDR499W,0.0007586951901390801
683,YNL192W,0.0016056796827340122
684,YGL133W,1.4310852153760534e-06
685,YHR023W,0.0001565359135354423
686,YNL329C,6.219887929304164e-06
687,YOR042W,0.00017709849807590608
688,YDR100W,0.027299985478570054
689,YOL100W,0.005249859491872321
690,YLR454W,0.007327437380587201
691,YML012W,0.02037348164921238
692,YGL077C,0.30292914723907494
