index,protein,ec
188,YNL027W,0.003085964787653442
189,YMR233W,0.02690655580990932
190,YDL108W,0.004596685831378184
191,YPL141C,0.001086097926618982
192,YPL122C,0.025539384856563423
193,YNL039W,0.029831125760762744
194,YBR060C,0.016255727745606203
195,YFR013W,0.04897523542316023
196,YDR167W,0.05241127197253976
197,YDR295C,0.0004061627477556611
198,YKR062W,0.0056163372394978164
199,YDL126C,0.013019171764448492
200,YML007W,0.011642898437299065
201,YJL072C,0.00023882145097334226
202,YNL107W,0.013885581039867482
203,YML043C,0.007147756150753642
204,YKR010C,0.030193565314515898
205,YNL085W,0.0008885446230746929
206,YBL021C,0.003701639003244825
207,YDL013W,0.014701357981472611
208,YMR033W,0.09775310843424669
209,YGR071C,0.017058075644315388
210,YEL055C,0.006786074497553299
211,YBL099W,0.004761966336101708
212,YOR189W,0.010828503525291982
213,YHR107C,0.0018689026140289993
214,YAL011W,0.016597603300354112
215,YER110C,0.02734764258581795
216,YBR081C,0.012643132241576299
217,YBL046W,4.6141194737672064e-05
218,YNR023W,0.03459922659962059
219,YNL215W,0.010213023070876001
220,YJL076W,0.12849976945871705
221,YOR201C,0.001086097926618982
222,YHR191C,2.8498937382773585e-42
223,YOR330C,0.008905779292848425
224,YFR031C,0.0056163372394978164
225,YNL006W,0.01728314276410831
226,YIR033W,0.003085964787653442
227,YIL122W,0.0020522145655226865
228,YBL039C,0.00038276748860719247
229,YER064C,0.020852413576984388
230,YGR195W,0.004596685831378184
231,YIL130W,0.00988302304635788
232,YGL205W,0.004761966336101708
233,YDR395W,0.0021940165482238435
234,YGR002C,0.026012459388598
235,YPR178W,0.004761966336101708
236,YBR193C,0.003085964787653442
237,YPR034W,0.04599830800290129
238,YGR113W,0.00015378694011104928
239,YDL084W,0.00038276748860719247
240,YPL127C,0.09865292797672968
241,YIL045W,0.0004523175470794137
242,YAL029C,0.0025913507188349066
243,YJL065C,0.004266685806860062
244,YLR403W,0.015381002652465016
245,YBR059C,0.005445499146399291
246,YMR153W,0.0007635802957032563
247,YDR238C,0.0009554556266997568
248,YCR066W,8.268949571904731e-05
249,YDR099W,8.268949571904731e-05
250,YGL195W,0.0101739495658541
251,YPR025C,0.0056163372394978164
252,YDL145C,0.00867980649975897
253,YGL197W,7.119372424760089e-05
254,YBR095C,0.002920853438053958
255,YOR279C,0.02348303646520702
256,YMR086W,0.001707565202123763
257,YHR058C,0.003085964787653442
258,YMR047C,0.0003037632416927492
259,YER155C,0.0029210594311894476
260,YOR179C,0.0005037265005323174
261,YLR442C,0.051660870412639386
262,YNL246W,0.006004362596429888
263,YPL218W,0.005021860974595556
264,YPR179C,0.0004061627477556611
265,YKL064W,0.004266685806860062
266,YER022W,0.0056163372394978164
267,YLR082C,0.0020522145655226865
268,YLR419W,0.0005959295596903259
269,YMR005W,0.040975425884575103
270,YMR044W,0.028156786885232175
271,YCR052W,0.09366177088856119
272,YDR519W,0.033799547837797525
273,YDR303C,0.09018012100318754
274,YGL100W,0.0008795058778707091
275,YKR060W,0.010712323397038318
