index,protein,bc
645,YEL053C,10613.961982848461
646,YJR001W,326.1968187357803
647,YDL199C,4292.708378010826
648,YMR183C,15192.723963266106
649,YDL111C,636.3047703922201
650,YCR082W,159.3572147394745
651,YGR040W,4143.436128215268
652,YMR309C,54756.97131839811
653,YLR453C,2490.8537513110296
654,YPR151C,558.0056326677663
655,YLR003C,6319.268666655693
656,YDR052C,11296.280131553529
657,YDR342C,4199.740870118548
658,YPL184C,7558.430114853131
659,YBR234C,0.0
660,YNL230C,4723.576931019846
661,YBR110W,1702.671918802343
662,YOL058W,0.0
663,YAL013W,13530.58089086108
664,YKL172W,23273.722557670448
665,YJR069C,11980.672045770285
666,YNL065W,2694.187870268643
667,YKL027W,209.43479164577013
668,YDR135C,882.8841971316888
669,YLL002W,5452.534133095707
670,YPR093C,7251.615600494218
671,YBR143C,7782.926941662306
672,YBR280C,8347.050806339179
673,YNL249C,7992.3369980214675
674,YBR196C,13844.692096501223
675,YLR203C,0.0
676,YJR159W,1475.5817838715698
677,YLR247C,222.65903646812126
678,YMR038C,15204.211415967513
679,YDL007W,7200.203723900031
680,YDL134C,6757.716957786292
681,YGR238C,8184.00414478518
682,YGL242C,14829.119039346264
683,YER148W,3472.3575964177935
684,YDL019C,4527.094959500904
685,YGL206C,15295.61537389047
686,YMR188C,1183.6508111728199
687,YLR152C,3748.0157845777862
688,YJL091C,4203.628255842843
689,YPR127W,9759.431887659333
690,YBR220C,4012.059563455961
691,YLL043W,155.98142426355727
692,YOR198C,3513.321511314055
693,YKL106W,0.0
694,YNL056W,1369.8652218872207
695,YHR039C,1339.8403759970456
696,YKL163W,247.0415514096993
697,YMR233W,488.5693134635894
698,YOR134W,1695.6889608703286
699,YNL039W,19671.36554406267
700,YDR272W,8172.4732792414225
701,YPR065W,498.2363294130059
702,YPL267W,323.0720536829615
703,YDL059C,149.8858232617141
704,YJL072C,8491.899931693368
705,YPL051W,230.88968499048713
706,YFL001W,489.6471277652774
707,YNL085W,17660.263394454647
708,YOR018W,2469.123375803088
709,YBL021C,49.603665777205855
710,YGL090W,1459.227911302622
711,YNL079C,0.0
712,YKL132C,1291.8793631568346
713,YNR056C,0.0
714,YNR023W,9943.80136705158
715,YNL151C,3195.2766611235393
716,YNL121C,2426.7264204685157
717,YLR249W,56675.13295904659
718,YNL045W,10230.249478591308
719,YBR141C,816.4935707066758
720,YMR241W,6843.053704346166
721,YGL097W,4875.659549602323
722,YDR104C,1132.325873650894
723,YBR066C,1264.7957227108936
724,YLL015W,953.8903269552653
725,YDR211W,11796.592002874999
726,YJR148W,15870.341439216007
727,YPR166C,1474.30516938777
728,YDL105W,14367.49362601331
729,YLR324W,699.9571258240717
730,YDL127W,15058.215768954542
731,YOL067C,3624.5959886913115
732,YOR214C,0.0
733,YFL062W,2548.840276364667
734,YPL008W,5139.2066142194135
735,YNL295W,17.03237649990651
736,YGL169W,314.9446974198482
737,YGR046W,5546.0952669366525
738,YOL030W,11141.118595274535
739,YPL190C,24259.628543839546
740,YKL186C,0.0
741,YKR068C,13365.013692476094
742,YBR005W,5385.590346750367
743,YJL027C,1270.8850602936336
744,YOR168W,5768.563674306954
745,YIL092W,3167.6913544840104
746,YBR147W,90.32704274256997
747,YOL010W,3158.2430718138785
748,YER125W,13345.560226315336
749,YAL015C,5603.951691470071
750,YFL037W,22100.115355861075
751,YPR027C,0.0
752,YER005W,2248.111208449709
753,YOR234C,25508.431819494148
754,YLR304C,5721.958556840818
755,YLL054C,460.86829583782554
756,YNL315C,1015.891622065082
757,YAR042W,2383.735736896422
758,YPR117W,11539.489541553574
759,YDR498C,5407.079593226132
760,YKL155C,8304.754896367096
761,YPL038W,1858.6612605925322
762,YGR231C,11177.722937066796
763,YMR253C,0.0
764,YOR310C,25836.072488792266
765,YER073W,343.08761696977996
766,YML131W,2295.6253377904577
767,YOR316C,149.37512974902722
768,YMR036C,549.2918103394248
769,YEL001C,553.863832628869
770,YPL195W,8760.891155669353
771,YBR297W,1098.4667015074883
772,YKL065C,3094.7005361041106
773,YGR119C,4164.350978081378
774,YDR042C,4565.061163481942
775,YKR105C,284.43412757249905
776,YGL176C,71.90491348779398
777,YGL209W,2754.81441352547
778,YGL049C,21244.16004614078
779,YDL197C,1160.4365981690264
780,YDR440W,7104.156398538229
781,YLR361C,29.366185404608604
782,YDL155W,9472.621559664427
783,YPR103W,14918.09021928351
784,YGL101W,61.17431202642708
785,YJR089W,1810.9459303303895
786,YBR230C,312.8977939978955
787,YDR515W,4333.197275814424
788,YML094W,1711.7438538341087
789,YJL084C,9268.53805123468
790,YPL016W,6677.4824898912575
791,YOL122C,0.0
792,YPR125W,12351.26390798783
793,YDR218C,4956.073129087711
794,YIL096C,1817.6315111734136
795,YGR288W,2264.055157704636
796,YMR096W,530.3264912793719
797,YGL071W,1209.5109260630043
798,YLR326W,22.06818110378014
799,YER136W,5199.482826040105
800,YIR028W,1361.7050478045705
801,YHR089C,10325.046781229084
802,YNL041C,1879.680735727285
803,YOR036W,4317.717095706938
804,YGR185C,4932.616578435749
805,YPL273W,1472.974184590362
806,YCL011C,52874.35680433121
807,YNL004W,27026.867468536595
808,YFL018C,7642.450373617446
809,YNL077W,5973.746715799856
810,YGL233W,4362.685952722849
811,YDL192W,2165.9980219164145
812,YER094C,7029.721687879572
813,YLL004W,10870.030129988892
814,YGL202W,1921.8617330938187
815,YFR025C,0.0
816,YKL069W,131.76068659595887
817,YDR257C,3943.2533136428156
818,YJL177W,30272.349153539973
819,YOL120C,26690.471583597897
820,YPL246C,0.0
821,YNL153C,2878.4768025312833
822,YGR080W,38748.10861039085
823,YNL313C,642.1716158319597
824,YBL004W,126322.64716054364
825,YNR010W,15798.436730016107
826,YLR083C,5594.728373953307
827,YGR090W,20944.222615656596
828,YPL271W,9855.419124571034
829,YLL018C-A,0.0
830,YJL124C,10158.893154233017
831,YIR038C,2913.8178791235173
832,YMR187C,8504.973608446571
833,YNL329C,2312.961668421873
834,YBL079W,3602.596121737389
835,YGL077C,499.1669479388903
836,YLR378C,676.4673927504664
837,YKL195W,6557.3669202662995
838,YNL317W,11834.785282280898
839,YPR036W,6122.151811003386
840,YIL134W,1203.8851534290386
841,YOR094W,0.0
842,YDR383C,0.0
843,YCL057W,6802.5877561072675
844,YCL066W,1193.7251774409501
845,YDR251W,6433.098208977806
846,YPL053C,472.66453630065234
847,YMR091C,5445.25763585643
848,YOR113W,0.0
849,YHR006W,2965.4216301509446
850,YNL172W,15891.4939544315
851,YPR057W,8127.371044877377
852,YGR155W,1538.0552371140516
853,YGL143C,2076.688267470309
854,YOR117W,23223.568552554043
855,YGR218W,24480.931542810315
856,YFR048W,851.7955966597847
857,YKR082W,8851.546509009195
858,YLR074C,7374.144123116804
859,YLR368W,4069.5398144300166
860,YDR152W,4995.0
861,YPL148C,2385.777797471032
862,YLR356W,1300.135708376572
863,YHL015W,5328.348177236057
864,YPL036W,4499.35485066665
865,YAL001C,13766.797228039777
866,YPL208W,3217.817685342489
867,YFR035C,741.0309373827623
868,YDR159W,7088.194088999058
869,YPL094C,3879.9779923283145
870,YDR221W,3452.138579934969
871,YAL034C,4908.148031235565
872,YBL102W,1860.4780344024425
873,YJL133W,1190.7115493191868
874,YJL089W,4108.409638395722
875,YDL051W,28971.144705542913
