index,protein,dc
514,YGL245W,31.805567043149004
515,YPR049C,89.42749038715922
516,YNR032W,46.544170662521864
517,YGR185C,27.564386791554092
518,YCL011C,67.70380061628774
519,YDR436W,27.828130032684108
520,YML016C,27.828130032684108
521,YOR298C-A,31.778019008285945
522,YIL078W,31.778019008285945
523,YNL004W,67.70380061628774
524,YMR172W,121.50960050718601
525,YNR035C,17.54555580869729
526,YDR466W,107.42160106582055
527,YIL053W,6.52117804070062
528,YPR185W,14.853169183195131
529,YPR111W,88.1163953039358
530,YBL007C,70.53474697782762
531,YDR424C,55.19262590650061
532,YLR005W,14.09823004897162
533,YNL222W,43.03126086224919
534,YPL129W,87.76934346291279
535,YDR130C,33.477275862259866
536,YDR381W,102.91265843421824
537,YCR016W,9.340369120511891
538,YFL018C,25.818642042856936
539,YKR081C,261.803602888869
540,YMR080C,97.24981582730658
541,YNL077W,14.693787286947703
542,YPR187W,127.44664811550797
543,YKL168C,39.87250351329181
544,YJL008C,27.567331476212846
545,YLR449W,204.37525234656013
546,YJR049C,15.77080486186047
547,YML103C,23.20881083014693
548,YDL140C,136.38574018856102
549,YML057W,43.12210677612831
550,YLL004W,33.477275862259866
551,YLR055C,185.56861077203334
552,YIL009W,38.37493754234747
553,YGL202W,3.26058902035031
554,YFL021W,28.89544968972665
555,YNR012W,6.52117804070062
556,YKL089W,85.83369961959161
557,YLR342W,235.97273980975694
558,YDL014W,97.46840620686675
559,YHR161C,55.66402552938037
560,YGR161C,114.25915202067024
561,YBR109C,126.61110933402671
562,YOR207C,62.682879904786155
563,YNR047W,11.55651800788775
564,YGL207W,71.24426223224106
565,YGR184C,37.275891602236484
566,YPL169C,27.16685251732602
567,YNL007C,34.940626191328505
568,YPR164W,78.51449474882008
569,YFR015C,299.76638509016567
570,YDL101C,135.59562604633894
571,YOR329C,154.71753636611243
572,YFL033C,129.47581679489494
573,YGR080W,12.51477205252838
574,YOR208W,28.658054376600862
575,YPL120W,5.98903780080954
576,YGR103W,329.80921671207
577,YGR240C,83.83229392154541
578,YBL004W,117.64383213097749
579,YLR108C,31.627546719712598
580,YOR368W,14.949804355917268
581,YOL001W,93.71855769896618
582,YNL032W,6.52117804070062
583,YER132C,237.14665520506762
584,YNL225C,18.30868002202087
585,YLR433C,16.70725351060213
586,YPL047W,96.16784421671028
587,YER114C,64.40665133235402
588,YDR308C,138.89729939683443
589,YGR090W,218.100215606849
590,YJL209W,117.64383213097749
591,YPR159W,68.77182571873094
592,YMR131C,31.339258250103107
593,YDR247W,292.19891530921757
594,YEL062W,109.19628975352185
595,YDL225W,66.68133813019386
596,YLL003W,75.76545147651841
597,YPL179W,4.73320769228452
598,YDR499W,24.69464890366042
599,YDR475C,146.31322543228168
600,YNL099C,6.52117804070062
601,YMR205C,27.70285221135605
602,YOL045W,4.59878391101218
603,YOL100W,1.4079928799138
604,YNL199C,19.18838629218999
605,YBL079W,68.79420442498348
606,YMR236W,96.16784421671028
607,YGL229C,59.34722912025875
608,YPL149W,17.23116849038667
609,YLR192C,25.818642042856936
610,YGR262C,18.348786121933742
611,YPL078C,4.67178722024778
612,YKL203C,255.3633470589203
613,YDR283C,194.71595233688166
614,YIL033C,87.56445188014924
615,YFR001W,204.37525234656013
616,YMR049C,329.4638493118419
617,YGL120C,97.5261125909073
618,YPL153C,76.70994799840683
619,YDL214C,31.990565578151266
620,YKL140W,55.720615384067806
621,YBR133C,50.03768971517365
622,YDR383C,85.83369961959161
623,YDR251W,107.42160106582055
624,YJL173C,24.69464890366042
625,YDR439W,138.4419976448589
626,YIL042C,42.68013022327911
627,YOR353C,68.17899903377055
628,YLR314C,66.68133813019386
629,YJL164C,88.57531942900545
630,YDL028C,138.07651250324284
631,YLR113W,175.81969827331318
632,YOR069W,22.85802560331973
633,YNL138W,12.22864498591181
634,YER139C,87.76934346291279
635,YGL190C,159.1800229116402
636,YPR047W,50.373378105529895
637,YDL117W,42.34626607191566
638,YDL215C,28.045965012140016
639,YCL024W,113.2750748765668
640,YKL129C,117.64383213097749
641,YNL042W,15.77080486186047
642,YCL054W,204.37525234656013
643,YBR221C,25.818642042856936
644,YLR223C,57.207082113025734
645,YGR097W,477.32019836804227
646,YMR270C,166.05848651677488
647,YNL189W,61.79882960511275
648,YBL047C,92.61403886844738
649,YPR181C,151.14043546227026
650,YLR182W,75.56733885549967
651,YCR009C,42.321855457094884
652,YOR265W,103.8507639888594
653,YNL047C,66.75742410984573
654,YML006C,233.00478598047766
655,YDR379W,26.67855562921062
656,YER062C,6.52117804070062
657,YKL101W,25.317708761544907
658,YDR206W,110.27626224316799
659,YLR368W,27.567331476212846
660,YKL062W,201.56156674358857
661,YDR087C,306.1952158990603
662,YPL012W,142.05973911099207
663,YMR291W,8.598061262440051
664,YBR084W,103.65808636180371
665,YIL051C,13.938987199353521
666,YCR081W,138.89729939683443
667,YGL073W,96.16784421671028
668,YDR507C,182.0119309480916
669,YMR076C,18.97168122279642
670,YER120W,17.78527720227977
671,YGR130C,60.214340724741746
672,YOL063C,27.652291203228195
673,YOR272W,108.48119033853615
674,YMR104C,7.16688987558895
675,YBL088C,5.66325502144964
676,YGR198W,7.63706191395727
677,YPR120C,68.60120204144717
678,YPL247C,84.64917766531859
679,YKL198C,31.778019008285945
680,YOR026W,5.92932514139518
681,YPR162C,33.477275862259866
682,YGL216W,12.75404815266684
683,YOL051W,138.89729939683443
684,YER133W,295.49696705397236
685,YPR042C,103.8507639888594
686,YIR023W,32.432737360712785
