src_idx,dst_idx,weight
171,1036,31987
581,662,31973
695,342,31970
143,681,31946
2,729,31942
581,127,31930
802,440,31906
665,810,31904
943,303,31900
450,517,31886
861,567,31885
357,2,31885
794,714,31879
646,738,31861
338,313,31841
438,739,31833
145,568,31809
1001,744,31792
802,284,31792
643,810,31791
366,896,31747
114,118,31742
71,733,31739
931,662,31731
357,304,31713
112,147,31705
449,775,31697
437,723,31680
277,949,31655
449,276,31650
462,598,31638
189,511,31626
355,482,31606
617,940,31592
236,903,31568
713,568,31559
62,667,31554
189,712,31545
264,827,31534
604,511,31517
207,1038,31509
681,651,31464
620,738,31429
603,315,31424
695,41,31407
931,608,31396
993,342,31383
189,265,31375
153,312,31365
552,198,31364
953,949,31350
986,324,31331
283,60,31322
502,456,31312
629,953,31305
412,511,31287
99,601,31283
123,411,31281
608,576,31273
253,211,31257
806,333,31236
914,524,31230
629,764,31224
565,119,31200
499,383,31195
466,299,31188
563,1019,31182
135,933,31177
818,405,31173
513,884,31168
914,134,31167
938,90,31156
659,953,31151
743,604,31134
673,60,31121
218,1042,31115
968,605,31111
181,122,31102
1045,57,31099
265,449,31084
916,138,31052
556,337,31044
71,245,31040
62,449,31038
257,1015,31021
153,423,31007
342,794,31002
1040,313,30980
377,370,30976
577,449,30968
315,90,30965
169,143,30960
973,397,30909
211,977,30905
914,814,30896
105,449,30895
652,703,30892
388,365,30889
692,823,30881
810,672,30879
135,430,30827
953,307,30791
581,364,30774
631,317,30754
970,317,30747
632,775,30746
629,691,30744
914,872,30743
907,891,30716
947,757,30669
823,794,30666
888,811,30663
953,824,30662
614,526,30658
638,180,30641
123,776,30641
535,796,30613
643,303,30602
62,321,30602
978,769,30596
710,757,30591
124,1014,30582
117,816,30569
643,405,30566
594,626,30563
977,729,30557
617,907,30544
922,100,30542
293,468,30540
963,285,30524
782,826,30488
156,953,30468
667,449,30468
862,194,30456
153,1027,30437
57,979,30437
953,596,30427
706,910,30414
65,949,30403
504,376,30395
996,676,30384
1010,373,30371
794,663,30365
634,907,30348
243,910,30340
152,977,30311
897,373,30297
455,818,30295
377,955,30286
34,123,30244
491,645,30220
943,405,30218
557,820,30199
802,953,30179
1001,936,30171
267,178,30145
564,666,30141
471,377,30131
706,57,30121
997,60,30112
563,912,30111
420,527,30109
814,794,30090
542,153,30082
604,258,30061
159,617,30060
533,143,30058
551,357,30058
762,136,30051
383,647,30048
175,293,30047
117,446,30046
1011,201,30046
277,313,30009
598,934,30004
153,798,29997
276,949,29995
471,743,29991
464,635,29965
692,798,29953
749,763,29933
665,563,29925
667,1,29922
819,367,29911
465,383,29910
794,134,29906
269,428,29863
555,597,29855
822,302,29853
229,389,29846
738,604,29835
377,99,29822
629,23,29820
67,355,29819
802,810,29819
715,774,29810
931,993,29785
563,221,29769
379,780,29749
48,666,29724
615,357,29717
890,205,29717
522,806,29698
19,715,29696
434,706,29684
629,775,29676
678,757,29676
557,692,29662
394,640,29659
650,183,29659
662,267,29650
622,814,29628
731,914,29619
189,738,29613
330,944,29609
471,629,29599
691,60,29584
335,481,29575
910,755,29559
688,973,29558
646,315,29551
320,329,29551
837,51,29542
922,839,29531
778,975,29529
615,304,29528
292,787,29518
657,196,29481
935,320,29481
492,143,29476
857,579,29473
383,799,29463
398,590,29443
189,312,29435
814,449,29424
951,800,29421
285,774,29411
569,799,29409
2,766,29401
643,743,29392
189,362,29381
211,2,29377
802,596,29371
257,103,29368
728,475,29363
340,207,29362
189,397,29344
629,313,29313
375,680,29301
463,225,29295
688,342,29281
463,176,29271
153,1003,29265
91,383,29241
159,921,29236
479,121,29222
262,38,29219
643,96,29183
666,6,29176
176,713,29167
140,367,29147
34,503,29141
1022,57,29129
452,388,29113
117,226,29100
695,284,29090
645,760,29084
662,576,29042
796,610,29036
833,805,29025
986,889,29021
542,904,29017
80,617,29011
822,673,29004
1003,872,28999
762,688,28988
822,339,28983
394,665,28969
914,437,28969
1014,738,28947
104,383,28947
1014,872,28938
214,313,28924
394,221,28914
757,703,28912
153,814,28908
731,692,28907
217,666,28897
845,202,28893
581,1025,28890
594,329,28855
152,796,28853
706,796,28853
743,60,28851
1050,887,28819
394,569,28808
153,524,28798
695,1014,28791
695,440,28789
791,471,28788
207,405,28763
731,794,28751
176,745,28750
977,898,28737
73,774,28731
695,312,28723
540,774,28699
1026,844,28675
1001,796,28669
266,143,28647
265,802,28644
629,355,28629
190,594,28600
645,196,28583
643,717,28580
312,953,28567
622,872,28557
604,717,28544
840,912,28534
225,733,28520
540,36,28480
78,709,28460
997,386,28450
695,449,28442
342,524,28436
443,90,28432
71,848,28424
377,810,28384
692,143,28373
643,681,28350
772,21,28345
798,914,28345
692,1014,28340
446,383,28338
557,357,28329
715,220,28316
912,765,28308
209,907,28307
143,938,28298
643,917,28297
743,818,28295
760,829,28292
557,766,28279
124,182,28275
594,102,28254
67,804,28253
153,745,28250
734,313,28244
124,872,28235
71,584,28228
569,563,28227
326,271,28214
674,651,28203
153,265,28196
1022,322,28188
153,284,28182
449,134,28175
802,814,28170
217,757,28161
441,18,28152
62,775,28087
449,284,28082
