index,protein,ec
654,YMR052W,0.00046118953449406395
655,YGL144C,2.1479277705442252e-07
656,YKR022C,0.0030154330885777693
657,YGR203W,0.005174490221618752
658,YDR092W,1.2471084030686563e-106
659,YJL157C,9.758189744948465e-92
660,YBR094W,6.3944842138841946e-83
661,YDR476C,0.0033872260707574265
662,YGR201C,6.200760701026335e-107
663,YNL223W,0.0004130564468630716
664,YGR250C,7.022555680086067e-92
665,YDR374C,0.017298406169589536
666,YOL065C,0.0017458677475735848
667,YER038C,0.0003658415516061848
668,YNL243W,9.873039230795553e-92
669,YDL207W,8.315341568041813e-107
670,YHL033C,0.0008982770141700396
671,YOL135C,0.0007411624100291406
672,YPR046W,9.081911292460883e-08
673,YPR049C,0.013013297710069139
674,YDR489W,0.0032451234486186864
675,YMR210W,0.0001042594240737109
676,YNL041C,0.0017368157359086837
677,YDR123C,0.002326217472292704
678,YBR205W,0.0012588799392357227
679,YFR008W,0.005176480358248443
680,YDL184C,9.87033088921827e-05
681,Q0085,9.0098909941454e-08
682,YPL003W,4.4812063531051594e-108
683,YML016C,7.469698653077338e-108
684,YDR174W,0.004074758571073361
685,YJR010W,0.06094645739351937
686,YLR254C,4.945601694762893e-107
687,YBL020W,0.0030047476868093072
688,YDR424C,0.00016548408606322678
689,YLR245C,0.11691398426963176
690,YIL053W,0.000847600328633456
691,YDL235C,1.4906244629618448e-05
692,YGL238W,0.015312873805017871
693,YPR069C,3.3097451307707194e-05
694,YPR037C,0.0008250222355494216
695,YDR378C,3.385786673573093e-83
696,YPL129W,0.013545070242652514
697,YNL222W,0.00936290278885567
698,YDR240C,0.015869323994381748
699,YJR009C,1.3418050267035086e-106
700,YLR376C,1.0308884634621599e-82
701,YNL135C,0.015034015082068128
702,YJL011C,0.0055944142529084665
703,YKL168C,2.0475886198250894e-05
704,YML041C,0.019523569964506774
705,YFL010C,0.05022096208657371
706,YJL069C,4.934636761120532e-107
707,YIL153W,0.042975059724079195
708,YNL314W,0.05173936663615496
709,YGL244W,0.0009240069041756794
710,YJL100W,0.00034502301238477346
711,YKR064W,1.4917932830260363e-106
712,YBL069W,0.0038417676529351476
713,YLR267W,0.00010031457839677987
714,YBR057C,0.013999031622685136
715,YLR333C,0.0003677309698738974
716,YNR012W,0.06122919074705978
717,YJR130C,0.0009211774673807563
718,YDR335W,0.001128451293669664
719,YLR335W,0.004074758571073361
720,YJR050W,0.0008638023620034635
721,YCR083W,0.01090027469260074
722,YKL069W,4.783818793299164e-06
723,YHR161C,0.005409929863352018
724,YGR077C,6.865347096056429e-107
725,YBR109C,9.27458063599643e-107
726,YGR061C,0.004804248690209193
727,YNL075W,0.007791754985871295
728,YBR166C,0.04744956947278343
729,YMR213W,0.015869323994381748
730,YNL007C,1.9235522262549887e-106
731,YPL174C,0.00045781231122656664
732,YKL122C,7.57043253845776e-107
733,YDL101C,4.535150096003887e-107
734,YNL153C,0.014485436741801227
735,YDR527W,7.467847103414534e-107
736,YPR028W,0.0015436307017651734
737,YKL019W,0.008226935599199356
738,YGR240C,5.0452150734233484e-107
739,YLR108C,0.0038417676529351476
740,YOL111C,0.024257953212170107
741,YNL116W,3.7039986645095246e-80
742,YML125C,0.0030047476868093072
743,YNL032W,1.0842567510937542e-76
744,YMR048W,0.00021232400318430076
745,YOL001W,0.0036457690606633048
746,YJR135C,8.085784533142296e-09
747,YGR074W,3.080554360243131e-107
748,YLR219W,0.0003677309698738974
749,YNL225C,1.9179072120148584e-91
750,YBR087W,0.00014232446614920917
751,YPL047W,0.002326217472292704
752,YNR010W,0.002326217472292704
753,YER150W,0.0010499777428092548
754,YKL008C,0.0012588799392357227
755,YGR017W,1.7442494386788772e-106
756,YDR308C,0.002326217472292704
757,YOR230W,0.0013769289383522316
758,YGR177C,0.016694470613237384
759,YLR167W,0.005532910024901218
760,YNR030W,0.0017655331432228887
761,YIL074C,0.07159228558560132
762,YDL125C,0.00907606093982032
763,YJL124C,3.385786673573093e-83
764,YIR038C,0.014131560128720123
765,YJL090C,0.013423961212215492
766,YNL099C,1.0842567510937542e-76
767,YDR121W,1.2184131226284356e-91
768,YMR205C,5.36543424786563e-107
769,YGR024C,0.0074720135357698725
770,YLR440C,9.060696957088115e-92
771,YER047C,0.010935753039873751
772,YFL028C,9.086475744359387e-107
773,YGL175C,0.04832700655571307
774,YML108W,1.358030439414156e-107
775,YCL059C,0.0012542576386871493
776,YNL329C,8.811819696555235e-05
777,YOR042W,0.04975952636474445
