src_idx,dst_idx,weight
845,617,3.2738
7,764,3.2738
572,764,3.2738
829,637,3.2738
639,589,3.2738
878,637,3.2738
130,737,3.2738
765,273,3.2738
1034,671,3.2738
702,217,3.2738
673,446,3.2738
839,933,3.2738
1092,764,3.2738
338,352,3.2738
1025,116,3.2738
391,1108,3.2738
349,637,3.2738
981,637,3.2738
1077,844,3.2738
1126,571,3.2738
69,1140,3.2738
193,648,3.2738
1000,589,3.2738
462,99,3.2738
568,764,3.2738
628,303,3.2738
1089,1140,3.2738
1089,352,3.2738
1065,764,3.2738
335,764,3.2738
702,589,3.2738
0,764,3.2738
846,764,3.2738
515,99,3.2738
5,99,3.2738
1099,512,3.2738
1099,893,3.2738
1099,976,3.2738
1099,646,3.2738
1099,54,3.2738
1099,978,3.2738
1099,347,3.2738
1099,453,3.2738
1099,379,3.2738
1099,470,3.2738
840,1021,3.2738
523,262,3.2738
839,458,3.2738
839,347,3.2738
976,1021,3.2738
31,446,3.2738
1063,492,3.2738
701,168,3.2738
238,589,3.2738
742,764,3.2738
416,983,3.2738
416,1152,3.2738
520,714,3.2738
661,764,3.2738
271,1142,3.2738
499,589,3.2738
499,1066,3.2738
580,167,3.2738
890,811,3.2738
797,24,3.2738
696,1133,3.2738
203,54,3.2738
346,640,3.2738
407,777,3.2738
935,882,3.2738
1022,819,3.2738
58,406,3.2738
496,380,3.2738
520,549,3.2738
459,277,3.2738
1022,611,3.2738
843,55,3.2738
245,184,3.2738
245,331,3.2738
1057,640,3.2738
634,324,3.2738
996,889,3.2738
346,1055,3.2738
346,871,3.2738
212,1055,3.2738
670,811,3.2738
1068,537,3.2738
911,844,3.2738
953,646,3.2738
780,236,3.2738
332,305,3.2738
598,811,3.2738
622,744,3.2738
139,949,3.2738
306,548,3.2738
119,1135,3.2738
455,406,3.2738
980,455,3.2738
63,455,3.2738
291,455,3.2738
541,614,3.2738
570,716,3.2738
884,455,3.2738
1111,455,3.2738
847,455,3.2738
995,455,3.2738
933,455,3.2738
527,658,3.2738
1044,876,3.2738
138,605,3.2738
396,663,3.2738
44,255,3.2738
979,386,3.2738
599,924,3.2738
405,455,3.2738
85,455,3.2738
887,455,3.2738
543,455,3.2738
1000,455,3.2738
912,455,3.2738
696,455,3.2738
718,206,3.2738
1100,511,3.2738
1104,744,3.2738
832,455,3.2738
193,646,3.2738
82,621,3.2738
82,1138,3.2738
244,1151,3.2738
443,455,3.2738
346,30,3.2738
850,469,3.2738
847,667,3.2738
136,169,3.2738
416,745,3.2738
275,1015,3.2738
286,455,3.2738
684,455,3.2738
126,165,3.2738
81,455,3.2738
28,455,3.2738
683,1058,3.2738
404,1004,3.2738
233,455,3.2738
211,964,3.2738
416,323,3.2738
381,1032,3.2738
88,779,3.2738
960,469,3.2738
341,664,3.2738
348,1006,3.2738
193,405,3.2738
896,304,3.2738
928,961,3.2738
1099,689,3.2738
79,603,3.2738
1051,2,3.2738
186,776,3.2738
1056,28,3.2738
568,170,3.2738
865,874,3.2738
580,270,3.2738
564,947,3.2738
914,241,3.2738
750,996,3.2738
454,359,3.2738
1075,227,3.2738
829,389,3.2738
463,433,3.2738
409,148,3.2738
693,466,3.2738
46,536,3.2738
444,602,3.2738
945,532,3.2738
52,533,3.2738
524,207,3.2738
227,117,3.2738
166,455,3.2738
322,1071,3.2738
376,964,3.2738
387,835,3.2738
719,455,3.2738
1151,455,3.2738
1003,1141,3.2738
402,63,3.2738
58,853,3.2738
1144,563,3.2738
839,455,3.2738
1092,175,3.2738
63,771,3.2738
455,771,3.2738
416,467,3.2738
630,304,3.2738
625,455,3.2738
239,1119,3.2738
819,611,3.2738
1099,594,3.2738
839,689,3.2738
115,34,3.2738
489,155,3.2738
839,952,3.2738
1096,455,3.2738
298,544,3.2738
1123,637,3.2738
789,303,3.2738
997,497,3.2738
580,304,3.2738
969,238,3.2738
1063,861,3.2738
867,1014,3.2738
326,912,3.2738
334,473,3.2738
835,469,3.2738
974,718,3.2738
593,866,3.2738
804,217,3.2738
10,964,3.2738
936,645,3.2738
247,124,3.2738
484,849,3.2738
557,1047,3.2738
911,455,3.2738
471,133,3.2738
907,764,3.2738
1076,950,3.2738
585,1102,3.2738
515,1066,3.2738
285,968,3.2738
868,1101,3.2738
381,837,3.2738
1124,41,3.2738
1063,713,3.2738
262,691,3.2738
389,1054,3.2738
1155,221,3.2738
646,1138,3.2738
731,569,3.2738
839,528,3.2738
274,19,3.2738
361,455,3.2738
1005,478,3.2738
725,917,3.2738
234,1124,3.2738
763,450,3.2738
647,651,3.2738
40,343,3.2738
365,603,3.2738
557,506,3.2738
1139,57,3.2738
260,455,3.2738
289,455,3.2738
187,455,3.2738
